block,sep_dur,Tx,trial,stimulus,cond,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stim.thisRepN,stim.thisTrialN,stim.thisN,stim.thisIndex,usr_input_t1.keys,usr_input_t1.rt,usr_input_t2.keys,usr_input_t2.rt,date,run,expName,participant,frameRate,
6,short,t1,2,Q,distractor,1,0,1,0,1,0,1,0,0,1,1,1,,,,,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
6,short,t1,3,U,distractor,1,0,1,0,1,0,1,0,0,2,2,2,,,,,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
6,short,t1,4,L,distractor,1,0,1,0,1,0,1,0,0,3,3,3,,,,,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
6,short,t1,5,Y,distractor,1,0,1,0,1,0,1,0,0,4,4,4,,,,,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
6,short,t1,6,C,distractor,1,0,1,0,1,0,1,0,0,5,5,5,,,,,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
6,short,t1,7,J,distractor,1,0,1,0,1,0,1,0,0,6,6,6,,,,,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
6,short,t1,8,J,distractor,1,0,1,0,1,0,1,0,0,7,7,7,,,,,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
6,short,t1,9,3,target,1,0,1,0,1,0,1,0,0,8,8,8,,,,,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
6,short,t1,10,S,distractor,1,0,1,0,1,0,1,0,0,9,9,9,,,,,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
6,short,t1,11,S,distractor,1,0,1,0,1,0,1,0,0,10,10,10,,,,,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
6,short,t1,12,L,distractor,1,0,1,0,1,0,1,0,0,11,11,11,,,,,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
6,short,t1,13,U,distractor,1,0,1,0,1,0,1,0,0,12,12,12,,,,,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
6,short,t1,14, ,mask,1,0,1,0,1,0,1,0,0,13,13,13,,,,,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
6,short,t1,15,Q,distractor,1,0,1,0,1,0,1,0,0,14,14,14,,,,,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
6,short,t1,16,X,distractor,1,0,1,0,1,0,1,0,0,15,15,15,,,,,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
6,short,t1,17,I,distractor,1,0,1,0,1,0,1,0,0,16,16,16,,,,,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
,,,,,,1,0,1,0,1,0,1,0,,,,,5,0.7686971,5,0.1964797,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
7,short,t1,1,X,distractor,1,0,1,0,2,0,2,0,0,0,0,0,,,,,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
7,short,t1,2,U,distractor,1,0,1,0,2,0,2,0,0,1,1,1,,,,,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
7,short,t1,3,O,distractor,1,0,1,0,2,0,2,0,0,2,2,2,,,,,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
7,short,t1,4,K,distractor,1,0,1,0,2,0,2,0,0,3,3,3,,,,,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
7,short,t1,5,B,distractor,1,0,1,0,2,0,2,0,0,4,4,4,,,,,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
7,short,t1,6,Y,distractor,1,0,1,0,2,0,2,0,0,5,5,5,,,,,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
7,short,t1,7,D,distractor,1,0,1,0,2,0,2,0,0,6,6,6,,,,,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
7,short,t1,8,H,distractor,1,0,1,0,2,0,2,0,0,7,7,7,,,,,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
7,short,t1,9,S,distractor,1,0,1,0,2,0,2,0,0,8,8,8,,,,,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
7,short,t1,10,8,target,1,0,1,0,2,0,2,0,0,9,9,9,,,,,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
7,short,t1,11,U,distractor,1,0,1,0,2,0,2,0,0,10,10,10,,,,,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
7,short,t1,12,F,distractor,1,0,1,0,2,0,2,0,0,11,11,11,,,,,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
7,short,t1,13,Q,distractor,1,0,1,0,2,0,2,0,0,12,12,12,,,,,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
7,short,t1,14,F,distractor,1,0,1,0,2,0,2,0,0,13,13,13,,,,,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
7,short,t1,15, ,mask,1,0,1,0,2,0,2,0,0,14,14,14,,,,,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
7,short,t1,16,Z,distractor,1,0,1,0,2,0,2,0,0,15,15,15,,,,,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
7,short,t1,17,N,distractor,1,0,1,0,2,0,2,0,0,16,16,16,,,,,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
7,short,t1,18,T,distractor,1,0,1,0,2,0,2,0,0,17,17,17,,,,,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
,,,,,,1,0,1,0,2,0,2,0,,,,,5,0.3994539,5,0.1445573,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
8,long,t2,1,S,distractor,1,0,1,0,3,0,3,0,0,0,0,0,,,,,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
8,long,t2,2,L,distractor,1,0,1,0,3,0,3,0,0,1,1,1,,,,,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
8,long,t2,3,G,distractor,1,0,1,0,3,0,3,0,0,2,2,2,,,,,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
8,long,t2,4,2,target,1,0,1,0,3,0,3,0,0,3,3,3,,,,,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
8,long,t2,5,T,distractor,1,0,1,0,3,0,3,0,0,4,4,4,,,,,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
8,long,t2,6,O,distractor,1,0,1,0,3,0,3,0,0,5,5,5,,,,,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
8,long,t2,7,F,distractor,1,0,1,0,3,0,3,0,0,6,6,6,,,,,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
8,long,t2,8,V,distractor,1,0,1,0,3,0,3,0,0,7,7,7,,,,,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
8,long,t2,9,M,distractor,1,0,1,0,3,0,3,0,0,8,8,8,,,,,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
8,long,t2,10,W,distractor,1,0,1,0,3,0,3,0,0,9,9,9,,,,,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
8,long,t2,11,U,distractor,1,0,1,0,3,0,3,0,0,10,10,10,,,,,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
8,long,t2,12,Z,distractor,1,0,1,0,3,0,3,0,0,11,11,11,,,,,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
8,long,t2,13,8,target,1,0,1,0,3,0,3,0,0,12,12,12,,,,,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
8,long,t2,14,B,distractor,1,0,1,0,3,0,3,0,0,13,13,13,,,,,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
8,long,t2,15, ,mask,1,0,1,0,3,0,3,0,0,14,14,14,,,,,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
8,long,t2,16,H,distractor,1,0,1,0,3,0,3,0,0,15,15,15,,,,,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
8,long,t2,17,O,distractor,1,0,1,0,3,0,3,0,0,16,16,16,,,,,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
8,long,t2,18,O,distractor,1,0,1,0,3,0,3,0,0,17,17,17,,,,,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
,,,,,,1,0,1,0,3,0,3,0,,,,,8,0.411732799999,8,0.135984799999,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
,,,,,,1,0,1,0,,,,,,,,,,,,,2018_Nov_04_1715,2,rsvp,1005,48.2953434115,
